UserId;TransactionId;Year;Month;Day;Time;ItemCode;ItemDescription;NumberOfItemsPurchased;CostPerItem;SellingPricePerItem;Country;ClientKeywords
-1;6396412;2019;Feb;20;06:03:00;463470;SMALL RED RETROSPOT MUG IN BOX ;9;10.3;12.36;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
350910;6017759;2018;Jun;1;09:52:00;473676;PLASTERS IN TIN CIRCUS PARADE ;3;2.28;2.51;United Kingdom;['Senior', 'Corporation', 'Loyal Client']
325458;5958524;2018;Apr;3;11:22:00;471597;NATURAL SLATE HEART CHALKBOARD ;3;4.08;5.71;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'New Client']
259770;5927086;2018;Feb;25;08:58:00;449190;FILIGRIS HEART WITH BUTTERFLY;72;1.73;2.08;Cyprus;['Young Adult', 'Small Business', '2-5 Year Client']
267708;6164532;2018;Sep;29;10:32:00;435288;LUNCH BAG CARS BLUE;9;2.28;2.51;United Kingdom;['Young Adult', 'Corporation', 'Loyal Client']
-1;6052266;2018;Jun;27;06:38:00;472521;PICNIC BASKET WICKER LARGE;3;28.7;34.44;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
364308;6365909;2019;Feb;6;07:25:00;481131;PAPER CHAIN KIT LONDON;3;4.08;7.34;United Kingdom;['Adult', 'Small Business', '2-5 Year Client']
283983;6097828;2018;Aug;5;04:49:00;452277;RED RETROSPOT PUDDING BOWL;12;5.87;7.63;United Kingdom;['Senior', 'Corporation', 'Loyal Client']
274701;6165544;2018;Sep;30;07:47:00;470022;LUNCH BAG SPACEBOY DESIGN ;30;2.28;2.51;United Kingdom;['Senior', 'Solo Entrepreneur', 'New Client']
315105;6325429;2019;Jan;20;07:53:00;493563;PLAYING CARDS KEEP CALM & CARRY ON;15;1.73;2.08;United Kingdom;['Senior', 'Solo Entrepreneur', '2-5 Year Client']
-1;6212338;2018;Nov;11;06:39:00;480123;SOAP DISH BROCANTE;6;8;12;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;5955653;2018;Mar;31;13:54:00;433818;RED RETROSPOT LUGGAGE TAG;3;3.4;5.1;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
309435;6013337;2018;May;27;11:31:00;482622;PANTRY PASTRY BRUSH;36;1.73;2.6;United Kingdom;['Senior', 'Solo Entrepreneur', 'New Client']
265587;6152476;2018;Sep;18;09:54:00;1784937;CHILDRENS CUTLERY POLKADOT BLUE;12;5.73;6.3;Germany;['Adult', 'Solo Entrepreneur', 'Loyal Client']
296016;6331677;2019;Jan;22;08:37:00;435078;RED RETROSPOT SHOPPER BAG;6;3.4;4.08;United Kingdom;['Adult', 'Solo Entrepreneur', 'New Client']
285642;6267789;2018;Dec;18;07:47:00;489846;HANGING MINI COLOURED BOTTLES;144;0.87;1.13;United Kingdom;['Young Adult', 'Small Business', 'New Client']
-1;6016439;2018;May;30;07:22:00;1783866;ANTIQUE SILVER T-LIGHT GLASS;9;1.73;3.11;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
268359;6107684;2018;Aug;13;10:11:00;460509;JUMBO BAG PINK VINTAGE PAISLEY;-6;2.88;3.74;Poland;['Middle Age', 'Small Business', 'Loyal Client']
-1;6134073;2018;Sep;2;12:36:00;489321;GARDENERS KNEELING PAD KEEP CALM ;3;4.55;7.28;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
318444;6261332;2018;Dec;14;08:05:00;1780632;ENCHANTED BIRD COATHANGER 5 HOOK;6;6.42;10.27;United Kingdom;['Adult', 'Corporation', 'New Client']
382242;6098631;2018;Aug;5;08:12:00;486423;REGENCY SUGAR TONGS;24;3.44;6.19;United Kingdom;['Middle Age', 'Small Business', '2-5 Year Client']
322518;5916790;2018;Feb;20;06:04:00;481551;BAKING MOULD HEART WHITE CHOCOLATE;18;3.52;5.63;United Kingdom;['Young Adult', 'Corporation', 'New Client']
366450;6199479;2018;Oct;29;15:40:00;1011885;DOORMAT FAIRY CAKE;60;11.04;18.77;United Kingdom;['Young Adult', 'Solo Entrepreneur', '2-5 Year Client']
306726;6370078;2019;Feb;9;07:18:00;482979;TRAVEL CARD WALLET VINTAGE LEAF;3;0.58;0.7;United Kingdom;['Middle Age', 'Small Business', '2-5 Year Client']
336693;6197884;2018;Oct;28;09:50:00;483273;GLASS APOTHECARY BOTTLE TONIC;3;5.46;7.1;United Kingdom;['Senior', 'Corporation', '2-5 Year Client']
313131;6285499;2018;Dec;29;08:25:00;1789767;SET OF 6 3D KIT CARDS FOR KIDS;36;1.18;2.12;EIRE;['Adult', 'Solo Entrepreneur', 'New Client']
276507;6263004;2018;Dec;15;11:10:00;477351;3D CHRISTMAS STAMPS STICKERS ;18;1.73;2.6;United Kingdom;['Middle Age', 'Corporation', '2-5 Year Client']
266574;6260342;2018;Dec;12;09:06:00;463680;RIBBON REEL POLKADOTS ;30;2.28;4.1;France;['Young Adult', 'Small Business', 'New Client']
-1;5919639;2018;Feb;20;12:27:00;440349;RED FLORAL FELTCRAFT SHOULDER BAG;3;10.52;14.73;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6134051;2018;Sep;2;12:35:00;462588;PENNY FARTHING BIRTHDAY CARD;15;1.15;1.84;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
362334;6363742;2019;Feb;5;10:09:00;464961;CHRISTMAS CRAFT TREE TOP ANGEL;3;2.9;4.93;United Kingdom;['Senior', 'Corporation', '2-5 Year Client']
310674;6023039;2018;Jun;4;11:40:00;442638;SET/20 STRAWBERRY PAPER NAPKINS ;36;1.18;1.53;United Kingdom;['Adult', 'Solo Entrepreneur', 'New Client']
294630;6355734;2019;Feb;2;12:48:00;463806;PAPER CHAIN KIT 50'S CHRISTMAS ;3;4.08;6.94;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
353577;6276567;2018;Dec;23;07:49:00;486591;REGENCY TEA PLATE GREEN ;36;2.28;2.51;United Kingdom;['Adult', 'Corporation', '2-5 Year Client']
304542;6352313;2019;Feb;1;07:50:00;469581;GLASS JAR DAISY FRESH COTTON WOOL;6;4.08;5.71;United Kingdom;['Middle Age', 'Corporation', 'Loyal Client']
-1;6314836;2019;Jan;14;11:38:00;469308;TEA BAG PLATE RED RETROSPOT;6;2.25;2.48;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
303072;6295399;2019;Jan;4;11:29:00;484554;EMBOSSED HEART TRINKET BOX;3;2.88;3.17;United Kingdom;['Senior', 'Solo Entrepreneur', 'Loyal Client']
-1;6288843;2018;Dec;30;12:58:00;474033;STAR WOODEN CHRISTMAS DECORATION;3;2.25;3.83;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6297940;2019;Jan;5;12:17:00;469518;KINGS CHOICE TEA CADDY ;6;8;13.6;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
304458;6158823;2018;Sep;24;08:06:00;460152;VINTAGE SNAKES & LADDERS;3;5.18;7.77;United Kingdom;['Young Adult', 'Small Business', '2-5 Year Client']
269430;6133281;2018;Sep;2;06:53:00;476553;GROW A FLYTRAP OR SUNFLOWER IN TIN;1728;1.19;1.79;United Kingdom;['Middle Age', 'Small Business', 'New Client']
358239;6331622;2019;Jan;22;08:27:00;481782;CHRISTMAS LIGHTS 10 SANTAS ;3;11.73;14.08;United Kingdom;['Senior', 'Corporation', '2-5 Year Client']
-1;6340301;2019;Jan;27;06:13:00;468867;ROUND SNACK BOXES SET OF 4 SKULLS;9;9.15;16.47;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
267624;6038648;2018;Jun;17;06:58:00;486801;BULL DOG BOTTLE TOP WALL CLOCK;24;10.35;12.42;Singapore;['Senior', 'Solo Entrepreneur', '2-5 Year Client']
364959;6370771;2019;Feb;9;09:56:00;469098;STAR DECORATION PAINTED ZINC ;75;0.27;0.43;United Kingdom;['Middle Age', 'Small Business', 'Loyal Client']
337134;6162805;2018;Sep;28;09:08:00;480438;NUMBER TILE COTTAGE GARDEN No;3;2.9;4.35;United Kingdom;['Young Adult', 'Corporation', 'Loyal Client']
287574;6190756;2018;Oct;21;10:27:00;-1;Discount;-3;88.32;97.15;United Kingdom;['Adult', 'Corporation', '2-5 Year Client']
356664;6230488;2018;Nov;24;09:43:00;442281;PARTY INVITES FOOTBALL;9;1.18;1.3;United Kingdom;['Senior', 'Small Business', 'Loyal Client']
312060;6352907;2019;Feb;1;10:17:00;461790;MODERN FLORAL STATIONERY SET;36;1.73;2.08;United Kingdom;['Senior', 'Solo Entrepreneur', 'New Client']
-1;6176665;2018;Oct;8;11:16:00;1785756;GARDENIA 1 WICK MORRIS BOXED CANDLE;3;11.45;14.89;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
351855;6064113;2018;Jul;9;10:01:00;1775235;ENGLISH ROSE NOTEBOOK A6 SIZE;48;0.9;1.26;United Kingdom;['Adult', 'Small Business', '2-5 Year Client']
-1;6390813;2019;Feb;17;12:26:00;491904;GINGHAM RECIPE BOOK BOX;3;14.9;17.88;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
